prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
PPLX02,WGS,,PLN,Barnettozyma californica,PRJNA429441,SAMN08343336,WGS,strain: NRRL Y-17395,,11848259,270,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPLY01,WGS,,PLN,Barnettozyma hawaiiensis,PRJNA429441,SAMN08343335,WGS,strain: NRRL Y-27270,,10617442,194,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-10-31T00:00:00Z
PPLZ01,WGS,,PLN,Barnettozyma populi,PRJNA429441,SAMN08343334,WGS,strain: NRRL Y-12728,,11475777,192,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMA01,WGS,,PLN,Barnettozyma pratensis,PRJNA429441,SAMN08343333,WGS,strain: NRRL Y-12696,,12622213,469,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPMB01,WGS,,PLN,Barnettozyma salicaria,PRJNA429441,SAMN08343332,WGS,strain: NRRL Y-6780,,11010013,304,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPMC01,WGS,,PLN,Zygoascus ofunaensis,PRJNA429441,SAMN08343331,WGS,strain: NRRL Y-10998,,13206378,502,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMD01,WGS,,PLN,Zygoascus meyerae,PRJNA429441,SAMN08343330,WGS,strain: NRRL Y-17319,,12230234,158,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPME01,WGS,,PLN,[Candida] incommunis,PRJNA429441,SAMN08343329,WGS,strain: NRRL Y-17085,,12121260,490,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMG01,WGS,,PLN,[Candida] ponderosae,PRJNA429441,SAMN08343327,WGS,strain: NRRL YB-2307,,14783962,2381,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMH01,WGS,,PLN,Wickerhamomyces bovis,PRJNA429441,SAMN08343325,WGS,strain: NRRL YB-4184,,11704295,342,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMI01,WGS,,PLN,Wickerhamomyces alni,PRJNA429441,SAMN08343324,WGS,strain: NRRL Y-11625,,12410067,1168,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMJ01,WGS,,PLN,Tortispora starmeri,PRJNA429441,SAMN08343323,WGS,strain: NRRL Y-63665,,9496112,506,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMK01,WGS,,PLN,Trigonopsis vinaria,PRJNA429441,SAMN08343322,WGS,strain: NRRL Y-5715,,11346283,413,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPML01,WGS,,PLN,Wickerhamiella azyma,PRJNA429441,SAMN08343321,WGS,strain: NRRL Y-17067,,12195376,401,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMM01,WGS,,PLN,Priceomyces carsonii,PRJNA429441,SAMN08343320,WGS,strain: NRRL YB-4275,,11714961,125,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMN01,WGS,,PLN,Priceomyces castillae,PRJNA429441,SAMN08343319,WGS,strain: NRRL Y-7501,,10814582,138,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMO01,WGS,,PLN,Pichia terricola,PRJNA429441,SAMN08343318,WGS,strain: NRRL YB-4310,,12261912,277,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMQ01,WGS,,PLN,Hyphopichia heimii,PRJNA429441,SAMN08343316,WGS,strain: NRRL Y-7502,,12960548,560,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMR01,WGS,,PLN,Cyberlindnera petersonii,PRJNA429441,SAMN08343315,WGS,strain: NRRL YB-3808,,11643962,342,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPMS01,WGS,,PLN,[Candida] blattae,PRJNA429441,SAMN08343314,WGS,strain: NRRL Y-27698,,12274292,706,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPMU01,WGS,,PLN,Wickerhamomyces canadensis,PRJNA429441,SAMN08343311,WGS,strain: NRRL Y-1888,,12477164,335,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMU02,WGS,,PLN,Wickerhamomyces canadensis,PRJNA429441,SAMN08343311,WGS,strain: NRRL Y-1888,,12477164,335,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPMV01,WGS,,PLN,Yamadazyma philogaea,PRJNA429441,SAMN08343310,WGS,strain: NRRL Y-7813,,11109743,158,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPMV02,WGS,,PLN,Yamadazyma philogaea,PRJNA429441,SAMN08343310,WGS,strain: NRRL Y-7813,,11109743,158,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPMW01,WGS,,PLN,Yamadazyma scolyti,PRJNA429441,SAMN08343309,WGS,strain: NRRL Y-5512,,11298342,131,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPMZ01,WGS,,PLN,Torulaspora microellipsoides,PRJNA429441,SAMN08343305,WGS,strain: NRRL Y-1549,,10979968,302,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPNA01,WGS,,PLN,Torulaspora maleeae,PRJNA429441,SAMN08343304,WGS,strain: CBS 10694,,9251042,151,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPND01,WGS,,PLN,Saturnispora dispora,PRJNA429441,SAMN08343301,WGS,strain: NRRL Y-1447,,10093952,474,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNE01,WGS,,PLN,Meyerozyma caribbica,PRJNA429441,SAMN08343300,WGS,strain: NRRL Y-27274,,10505779,280,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNF01,WGS,,PLN,Middelhovenomyces tepae,PRJNA429441,SAMN08343299,WGS,strain: NRRL Y-17670,,15073716,291,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNH01,WGS,,PLN,Phaffomyces opuntiae,PRJNA429441,SAMN08343297,WGS,strain: NRRL Y-11707,,13227407,664,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPNI01,WGS,,PLN,Phaffomyces antillensis,PRJNA429441,SAMN08343296,WGS,strain: NRRL Y-12881,,12301330,1461,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPNJ01,WGS,,PLN,Phaffomyces thermotolerans,PRJNA429441,SAMN08343295,WGS,strain: NRRL Y-11709,,11427259,630,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-10-31T00:00:00Z
PPNK01,WGS,,PLN,[Candida] orba,PRJNA429441,SAMN08343294,WGS,strain: NRRL Y-27336,,11555707,543,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNK02,WGS,,PLN,[Candida] orba,PRJNA429441,SAMN08343294,WGS,strain: NRRL Y-27336,,11555707,543,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPNL01,WGS,,PLN,Kregervanrija delftensis,PRJNA429441,SAMN08343293,WGS,strain: NRRL Y-7119,,12581260,1236,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNM01,WGS,,PLN,Kregervanrija fluxuum,PRJNA429441,SAMN08343292,WGS,strain: NRRL YB-4273,,12966870,1789,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNN01,WGS,,PLN,Kodamaea ohmeri,PRJNA429441,SAMN08343291,WGS,strain: NRRL Y-1932,,12362739,118,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPNO01,WGS,,PLN,[Candida] rhagii,PRJNA429441,SAMN08343290,WGS,strain: NRRL Y-2594,,12446506,244,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNP01,WGS,,PLN,Hyphopichia gotoi,PRJNA429441,SAMN08343289,WGS,strain: NRRL Y-27225,,13322283,191,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-10-31T00:00:00Z
PPNR01,WGS,,PLN,Cyberlindnera saturnus,PRJNA429441,SAMN08343287,WGS,strain: NRRL Y-17396,,13428844,647,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNS01,WGS,,PLN,Cyberlindnera suaveolens,PRJNA429441,SAMN08343286,WGS,strain: NRRL Y-17391,,12383408,627,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNT01,WGS,,PLN,Cyberlindnera xylosilytica,PRJNA429441,SAMN08343285,WGS,strain: NRRL YB-2097,,13952255,464,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPNU01,WGS,,PLN,[Candida] mycetangii,PRJNA429441,SAMN08343284,WGS,strain: NRRL Y-6843,,12153842,106,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNV01,WGS,,PLN,[Candida] vartiovaarae,PRJNA429441,SAMN08343283,WGS,strain: NRRL Y-6701,,11209343,149,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNW01,WGS,,PLN,Groenewaldozyma salmanticensis,PRJNA429441,SAMN08343282,WGS,strain: NRRL Y-17090,,12292930,215,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPNW02,WGS,,PLN,Groenewaldozyma salmanticensis,PRJNA429441,SAMN08343282,WGS,strain: NRRL Y-17090,,12292930,215,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPNZ01,WGS,,PLN,Cyberlindnera maclurae,PRJNA429441,SAMN08343279,WGS,strain: NRRL Y-5377,,10940676,1670,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPOA01,WGS,,PLN,Cyberlindnera americana,PRJNA429441,SAMN08343278,WGS,strain: NRRL Y-2156,,11602969,241,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOB01,WGS,,PLN,[Candida] heveicola,PRJNA429441,SAMN08343277,WGS,strain: NRRL Y-48716,,13075526,85,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-10-31T00:00:00Z
PPOD01,WGS,,PLN,Kazachstania rosinii,PRJNA429441,SAMN08343275,WGS,strain: NRRL Y-17919,,12265414,449,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOE01,WGS,,PLN,Kazachstania spencerorum,PRJNA429441,SAMN08343273,WGS,strain: NRRL Y-17920,,13317761,2012,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOG01,WGS,,PLN,Kazachstania solicola,PRJNA429441,SAMN08343271,WGS,strain: NRRL Y-27207,,13232099,1503,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOJ01,WGS,,PLN,Kazachstania intestinalis,PRJNA429441,SAMN08343268,WGS,strain: NRRL Y-48847,,9948730,402,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOL01,WGS,,PLN,Kazachstania siamensis,PRJNA429441,SAMN08343266,WGS,strain: NRRL Y-48842,,11867619,664,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOM01,WGS,,PLN,Kazachstania martiniae,PRJNA429441,SAMN08343265,WGS,strain: NRRL Y-409,,11811341,588,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPON01,WGS,,PLN,Kazachstania unispora,PRJNA429441,SAMN08343264,WGS,strain: NRRL Y-1556,,12685511,849,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPOP01,WGS,,PLN,Kazachstania bromeliacearum,PRJNA429441,SAMN08343262,WGS,strain: NRRL Y-48836,,11344271,614,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOS01,WGS,,PLN,Debaryomyces maramus,PRJNA429441,SAMN08343259,WGS,strain: NRRL Y-2171,,11115557,287,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPOU01,WGS,,PLN,Magnusiomyces tetrasperma,PRJNA429441,SAMN08343257,WGS,strain: NRRL Y-7288,,25936419,1082,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOW01,WGS,,PLN,Debaryomyces subglobosus,PRJNA429441,SAMN08343255,WGS,strain: NRRL Y-6666,,11553930,241,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
PPOX01,WGS,,PLN,Debaryomyces fabryi,PRJNA429441,SAMN08343254,WGS,strain: NRRL Y-17914,,11936293,336,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOZ01,WGS,,PLN,Candida wancherniae,PRJNA429441,SAMN08343252,WGS,strain: NRRL Y-48709,,10365364,304,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPOZ02,WGS,,PLN,[Candida] wancherniae,PRJNA429441,SAMN08343252,WGS,strain: NRRL Y-48709,,10365364,304,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPPA01,WGS,,PLN,Candida ascalaphidarum,PRJNA429441,SAMN08343251,WGS,strain: NRRL Y-27908,,10463987,230,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPPC01,WGS,,PLN,[Candida] gorgasii,PRJNA429441,SAMN08343249,WGS,strain: NRRL Y-27707,,11351328,95,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPPC02,WGS,,PLN,[Candida] gorgasii,PRJNA429441,SAMN08343249,WGS,strain: NRRL Y-27707,,11351459,95,0,No,0,0,0,No,,,2019-03-08T00:00:00Z,2018-11-20T00:00:00Z
PPXL01,WGS,,PLN,Wickerhamomyces hampshirensis,PRJNA429441,SAMN08343326,WGS,strain: NRRL YB-4128,,12005972,812,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PPXM01,WGS,,PLN,Trigonopsis variabilis,PRJNA429441,SAMN08343306,WGS,strain: NRRL Y-1579,,11541740,313,0,No,0,0,0,No,,,2018-11-19T00:00:00Z,2018-10-31T00:00:00Z
PPXN01,WGS,,PLN,Kazachstania transvaalensis,PRJNA429441,SAMN08343274,WGS,strain: NRRL Y-17245,,12599765,914,0,No,0,0,0,No,,,2018-11-20T00:00:00Z,2018-10-31T00:00:00Z
PJEW01,WGS,,PLN,Ganoderma boninense,PRJNA421251,SAMN08135413,WGS,strain: G3,host: oil palm,79241041,495,0,No,0,0,0,No,,,2018-01-26T00:00:00Z,2018-01-26T00:00:00Z
PJEW02,WGS,,PLN,Ganoderma boninense,PRJNA421251,SAMN08135413,WGS,strain: G3,host: oil palm,79188463,495,0,No,0,0,0,No,,,2018-07-03T00:00:00Z,2018-07-03T00:00:00Z
PKSN01,WGS,,PLN,Tricholoma matsutake,PRJNA427248,SAMN08225760,WGS,strain: KMCC04578,,187190357,4900,0,No,0,0,0,No,,,2018-09-01T00:00:00Z,2018-02-23T00:00:00Z
QLNW01,WGS,,PLN,Pleurotus ostreatus,PRJNA476433,SAMN09434509,WGS,strain: CCMSSC03989,isolation_source: Mushroom farm,34707547,199,0,No,0,0,0,No,,,2018-07-11T00:00:00Z,2018-07-11T00:00:00Z
QOBI01,WGS,,PLN,Clavispora lusitaniae,PRJNA433226,SAMN08565644,WGS,strain: L17,"host: Homo sapiens,isolation_source: lung",11933162,118,0,No,0,0,0,No,,,2018-11-08T00:00:00Z,2018-10-23T00:00:00Z
NHTE01,WGS,,PLN,Fusarium euwallaceae,PRJNA387548,SAMN07156877,WGS,strain: HFEW-16-IV-019,host: Ulmus sp.,47759050,2225,0,No,0,0,0,No,,,2017-06-05T00:00:00Z,2017-06-05T00:00:00Z
NIDN01,WGS,,PLN,Aspergillus turcosus,PRJNA388473,SAMN07177609,WGS,isolate: HMR AF 1038,"host: Homo sapiens,isolation_source: Bronchoalveolar lavage fluid",29227124,1508,9940,Yes,0,0,0,No,,,2018-10-17T00:00:00Z,2017-07-28T00:00:00Z
NIWZ01,WGS,,PLN,Lecanicillium sp. LEC01,PRJNA390410,SAMN07229996,WGS,strain: LEC01,isolation_source: JP10 fuel,31413438,894,0,No,0,0,0,No,,,2017-08-07T00:00:00Z,2017-08-07T00:00:00Z
NJBT01,WGS,,PLN,Fusarium oxysporum,PRJNA389501,SAMN07201033,WGS,strain: Tu58,isolation_source: infected tulip bulb,50403639,1277,0,No,0,0,0,No,,,2022-06-16T00:00:00Z,2017-07-27T00:00:00Z
NJBU01,WGS,,PLN,Fusarium oxysporum,PRJNA389501,SAMN07201032,WGS,strain: KOD888,isolation_source: Physalis sp.,59420771,11382,0,No,0,0,0,No,,,2022-06-16T00:00:00Z,2017-07-27T00:00:00Z
NJBV01,WGS,,PLN,Fusarium oxysporum,PRJNA389501,SAMN07201031,WGS,strain: KOD887,isolation_source: Physalis sp.,50410650,1275,0,No,0,0,0,No,,,2022-06-16T00:00:00Z,2017-07-27T00:00:00Z
NJBW01,WGS,,PLN,Fusarium oxysporum,PRJNA389501,SAMN07201030,WGS,strain: KOD886,isolation_source: Physalis sp.,47233678,488,0,No,0,0,0,No,,,2022-06-16T00:00:00Z,2017-07-27T00:00:00Z
NQIK01,WGS,,PLN,Pyrenophora tritici-repentis,PRJNA315205,SAMN07420926,WGS,strain: M4,"host: Triticum aestivum,isolation_source: leaf",40926623,50,13795,Yes,0,0,0,No,,,2018-07-13T00:00:00Z,2018-05-25T00:00:00Z
NRDI01,WGS,,PLN,Pyrenophora tritici-repentis,PRJNA315205,SAMN07420927,WGS,strain: 86-124,"host: Triticum aestivum,isolation_source: leaf",34439723,3223,12525,Yes,0,0,0,No,,,2019-10-07T00:00:00Z,2018-06-15T00:00:00Z
NRIA01,WGS,,PLN,Fusarium oxysporum f. sp. conglutinans,PRJNA399027,SAMN07522030,WGS,strain: FGL03-6,"host: Brassica oleracea,isolation_source: root",53549967,4399,0,No,0,0,0,No,,,2017-10-25T00:00:00Z,2017-10-25T00:00:00Z
NGZP01,WGS,,PLN,Xylaria grammica,PRJNA368785,SAMN06272961,WGS,strain: EL000614,tissue_type: mycelia,55592557,44,0,No,0,0,0,No,,,2020-12-01T00:00:00Z,2019-03-15T00:00:00Z
NKHU01,WGS,,PLN,Aspergillus thermomutatus,PRJNA388488,SAMN07177963,WGS,strain: HMR AF 39,"host: Homo sapiens,isolation_source: Nasal sinus abscess",31330139,1053,10624,Yes,0,0,0,No,,,2018-09-12T00:00:00Z,2017-07-31T00:00:00Z
NKHV01,WGS,,PLN,Aspergillus turcosus,PRJNA388488,SAMN07177962,WGS,isolate: HMR AF 23,"host: Homo sapiens,isolation_source: Bronchoalveolar lavage fluid",29964440,1550,10057,Yes,0,0,0,No,,,2018-09-12T00:00:00Z,2017-07-28T00:00:00Z
NKJJ01,WGS,,PLN,Aspergillus niger,PRJNA231221,SAMN06173324,WGS,strain: FDAARGOS_311,isolation_source: Collected at the UD Department of Agriculture,35738354,23,11190,Yes,0,0,0,No,,,2018-11-15T00:00:00Z,2017-06-30T00:00:00Z
JFAV01,WGS,,PLN,Hanseniaspora vineae,PRJNA238564,SAMN02644989,WGS,strain: T02/19AF,isolation_source: Tannat wine fermentation; red grape of Uruguay,12042428,1228,0,No,0,0,0,No,,,2014-03-04T00:00:00Z,2014-03-04T00:00:00Z
JFAV02,WGS,,PLN,Hanseniaspora vineae,PRJNA238564,SAMN02644989,WGS,strain: T02/19AF,isolation_source: Tannat wine fermentation; red grape of Uruguay,11383302,305,0,No,0,0,0,No,,,2018-11-05T00:00:00Z,2014-05-06T00:00:00Z
MSJG01,WGS,,PLN,Beauveria bassiana,PRJNA355122,SAMN06076681,WGS,strain: IMV 00265,"isolation_source: wall surface\, Unit-4\, Chernobyl Nuclear Power Plant",36296759,1503,0,No,0,0,0,No,,,2017-01-04T00:00:00Z,2017-01-04T00:00:00Z
MSJH01,WGS,,PLN,Cladosporium cladosporioides,PRJNA355122,SAMN06076682,WGS,strain: IMV 00236,"isolation_source: wall surface\, Unit-4\, Chernobyl Nuclear Power Plant",51427046,2721,0,No,0,0,0,No,,,2017-01-04T00:00:00Z,2017-01-04T00:00:00Z
MSJI01,WGS,,PLN,Cladosporium sphaerospermum,PRJNA355122,SAMN06076683,WGS,strain: IMV 00045,"isolation_source: wall surface\, Unit-4\, Chernobyl Nuclear Power Plant",55238401,2075,0,No,0,0,0,No,,,2017-01-04T00:00:00Z,2017-01-04T00:00:00Z
MSJJ01,WGS,,PLN,Fusarium solani,PRJNA355122,SAMN06076684,WGS,strain: IMV 00293,"isolation_source: wall surface\, Unit-4\, Chernobyl Nuclear Power Plant",51422111,1049,0,No,0,0,0,No,,,2017-01-04T00:00:00Z,2017-01-04T00:00:00Z
NBZG01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689740,WGS,strain: CMW 13121,"host: Pinus mugo,isolation_source: pine needle",35996854,6578,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZH01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689741,WGS,strain: CMW 15843,"host: Pinus sylvestris,isolation_source: pine needle",30259387,174,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZI01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689742,WGS,strain: CMW 23429,"host: Pinus radiata,isolation_source: pine needle",31102602,605,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZJ01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689743,WGS,strain: CMW 14823,"host: Pinus contorta var latifolia,isolation_source: pine needle",30119330,456,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZK01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689744,WGS,strain: CMW 10798,"host: Pinus radiata,isolation_source: pine needle",30221182,255,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZL01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689745,WGS,strain: CMW 37193,"host: Pinus elliottii,isolation_source: pine needle",31898548,518,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZM01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689746,WGS,strain: CMW 37194,"host: Pinus kesiya,isolation_source: pine needle",31958638,570,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZN01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689747,WGS,strain: CMW 40004,"host: Pinus aristata,isolation_source: pine needle",30882610,218,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZO01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689748,WGS,strain: CMW 10211,"host: Pinus radiata,isolation_source: pine needle",30154641,132,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZP01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689752,WGS,strain: NZFS4520,"host: Pinus ponderosa,isolation_source: pine needle",30106281,146,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZQ01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689753,WGS,strain: MU_NZE8,"host: Pinus radiata,isolation_source: pine needle",30276903,372,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZR01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689754,WGS,strain: CMW 44656,"host: Pinus sylvestris,isolation_source: pine needle",29909557,143,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZS01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689755,WGS,strain: CMW 11305,"host: Pinus radiata,isolation_source: pine needle",30033957,141,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZT01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689756,WGS,strain: CMW 13123,"host: Pinus sylvestris,isolation_source: pine needle",30616651,343,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NBZU01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689757,WGS,strain: CMW 14822,"host: Pinus ponderosa,isolation_source: pine needle",30157647,296,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NCLB01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689749,WGS,strain: CMW 37965,"host: Pinus brutia,isolation_source: pine needle",37414534,658,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NCLC01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689750,WGS,strain: CMW 44207,"host: Pinus tecunumanii,isolation_source: pine needle",43616279,3537,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NCLD01,WGS,,PLN,Dothistroma septosporum,PRJNA381823,SAMN06689751,WGS,strain: CMW 38941,"host: Pinus oocarpa,isolation_source: pine needle",41753485,7691,0,No,0,0,0,No,,,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z
NCQQ01,WGS,,PLN,Fusarium fujikuroi,PRJNA381958,SAMN06697574,WGS,strain: FUS01,isolation_source: F-24 Jet A fuel,49118876,1359,0,No,0,0,0,No,,,2017-06-16T00:00:00Z,2017-06-16T00:00:00Z
NCSJ01,WGS,,PLN,Scytalidium lignicola,PRJNA382337,SAMN06704609,WGS,strain: DSM 105466,isolation_source: spores,47714899,826,0,No,0,0,0,No,,,2018-09-01T00:00:00Z,2017-12-06T00:00:00Z
NCSK01,WGS,,PLN,Chlorociboria aeruginascens,PRJNA382475,SAMN06706673,WGS,strain: IHIA39,isolation_source: fruit body,37646997,3789,0,No,0,0,0,No,,,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z
