prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
NDHI02,WGS,,PRI,Pongo abelii,PRJNA369439,SAMN06275555,WGS,isolate: Susie,dev_stage: adult,3042566910,5813,0,No,101,0,5676033875,No,"CM009262-CM009285,KZ614282-KZ614358",,2018-01-17T00:00:00Z,2018-01-17T00:00:00Z
NEDP01,WGS,,INV,Mizuhopecten yessoensis,PRJNA259405,SAMN03013375,WGS,strain: PY_sf001,tissue_type: whole,987580662,82659,0,No,0,0,0,No,,,2017-04-27T00:00:00Z,2017-04-27T00:00:00Z
NZ_ABEP01,WGS,,INV,Branchiostoma floridae,PRJNA33245,,WGS,strain: S238N-H82,tissue_type: testes,0,0,0,No,3032,50742,923340504,Yes,NW_002234936-NW_002237967,,2009-08-26T00:00:00Z,2008-12-16T00:00:00Z
NZ_ABJB02,WGS,,INV,Ixodes scapularis,PRJNA34667,,WGS,strain: Wikel colony,dev_stage: embryonated eggs,0,0,0,No,369492,20467,1765382190,Yes,NW_002505054-NW_002874545,,2009-08-12T00:00:00Z,2009-08-11T00:00:00Z
SJEG01,WGS,,INV,Styela clava,PRJNA523448,SAMN10977492,WGS,isolate: OUC-MLS-2016-MISD03-12-06,"dev_stage: adult,isolation_source: sea water,tissue_type: whole body",340419308,710,0,No,0,0,0,No,,,2020-05-19T00:00:00Z,2020-05-19T00:00:00Z
SJXX01,WGS,,MAM,Syncerus caffer,PRJNA438286,SAMN08714496,WGS,isolate: ABF-221,dev_stage: mature,2929427825,148371,0,No,0,0,0,No,,,2019-06-24T00:00:00Z,2019-06-24T00:00:00Z
SKCT01,WGS,,INV,Drosophila innubila,PRJNA524688,SAMN11037163,WGS,isolate: TH190305,"dev_stage: adult,tissue_type: whole body",167994222,364,0,No,3,0,42522122,No,CM015045-CM015047,,2019-03-19T00:00:00Z,2019-03-18T00:00:00Z
SDHF01,WGS,,MAM,Canis lupus familiaris,PRJNA512874,SAMN10749847,WGS,"breed: Basenji,isolate: MU ID 185726","dev_stage: adult,tissue_type: blood",2410291233,3630,0,No,0,0,0,No,,,2019-01-24T00:00:00Z,2019-01-24T00:00:00Z
SOZM01,WGS,,MAM,Phataginus tricuspis,PRJNA399460,SAMN07678093,WGS,isolate: BS60,dev_stage: adult,3013399831,2116242,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2019-04-09T00:00:00Z
SIHG01,WGS,,MAM,Monodon monoceros,PRJNA520934,SAMN10872456,WGS,isolate: NGI,"dev_stage: Adolescent (Juvenile stage),tissue_type: liver",2355591342,6973,0,No,1,0,16382,No,CM016494-CM016494,,2019-05-07T00:00:00Z,2019-05-06T00:00:00Z
SISJ01,WGS,,INV,Drosophila melanogaster,PRJNA515844,SAMN10769622,WGS,strain: DGRP-732,"dev_stage: adult,tissue_type: whole fly",141561994,250,0,No,6,0,137108828,No,CM016477-CM016482,,2019-04-26T00:00:00Z,2019-04-16T00:00:00Z
SRHA01,WGS,,PRI,Homo sapiens,PRJNA529551,SAMN03283347,WGS,isolate: NA24385,tissue_type: B-Lymphocyte,2111680112,4089,0,No,0,0,0,No,,,2019-04-16T00:00:00Z,2019-04-16T00:00:00Z
QZWM01,WGS,,VRT,Junco hyemalis,PRJNA493001,SAMN10120167,WGS,,,958315288,4457,0,No,0,0,0,No,,,2018-11-26T00:00:00Z,2018-11-26T00:00:00Z
QZWP01,WGS,,ROD,Marmota flaviventris,PRJNA491472,SAMN10078668,WGS,isolate: SJ_83,"dev_stage: adult,tissue_type: blood",2525861303,71488,0,No,5902,0,2449963226,No,ML058689-ML064590,,2018-10-24T00:00:00Z,2018-10-22T00:00:00Z
QUXD01,WGS,,MAM,Tursiops truncatus,PRJNA478376,SAMN09426418,WGS,isolate: Sample_04329,"dev_stage: adult,tissue_type: blood",5605652330,622258,0,No,0,0,0,No,,,2018-08-31T00:00:00Z,2018-08-31T00:00:00Z
QVOM01,WGS,,VRT,Salvator merianae,PRJNA473319,SAMN09273531,WGS,strain: LG2117,tissue_type: liver,2026218827,5988,0,No,0,0,0,No,,,2018-12-11T00:00:00Z,2018-09-20T00:00:00Z
REGW01,WGS,,VRT,Larimichthys crocea,PRJNA491413,SAMN10077518,WGS,isolate: JMULYC20181020,tissue_type: muscle,687832539,4207,0,No,400,0,840803517,No,"CM011650-CM011673,ML122658-ML123033",,2018-11-27T00:00:00Z,2018-11-05T00:00:00Z
QKKF01,WGS,,INV,Laodelphax striatella,PRJNA393384,SAMN07336317,WGS,isolate: Lst14,"host: Oryza sativa,tissue_type: whole body",530147070,48575,0,No,3321,0,489744165,No,KZ848496-KZ851816,,2018-07-23T00:00:00Z,2018-07-22T00:00:00Z
QMEN01,WGS,,INV,Scaptodrosophila lebanonensis,PRJNA475270,SAMN09383169,WGS,"strain: 11010-0011.00\,11010-0021.00","dev_stage: adult,tissue_type: whole body",247026876,267,0,No,0,0,0,No,,,2018-07-02T00:00:00Z,2018-07-02T00:00:00Z
QMEO01,WGS,,INV,Drosophila virilis,PRJNA475270,SAMN09383168,WGS,"strain: 15010-1051.48\,49\,85","dev_stage: adult,tissue_type: whole body",189402274,222,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-07-02T00:00:00Z
QMEP01,WGS,,INV,Drosophila novamexicana,PRJNA475270,SAMN09383009,WGS,"strain: 15010-1031.04\,08\,12","dev_stage: adult,tissue_type: whole body",182212895,292,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-07-02T00:00:00Z
QMEQ01,WGS,,INV,Drosophila hydei,PRJNA475270,SAMN09383128,WGS,"strain: 15085-1641.00\,03\,60","dev_stage: adult,tissue_type: whole body",153721208,217,0,No,0,0,0,No,,,2018-07-02T00:00:00Z,2018-07-02T00:00:00Z
QMER01,WGS,,INV,Drosophila erecta,PRJNA475270,SAMN09383010,WGS,"strain: 14021-0224.00\,06\,07","dev_stage: adult,tissue_type: whole body",146440952,94,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-07-02T00:00:00Z
QMES01,WGS,,INV,Drosophila ananassae,PRJNA475270,SAMN09383008,WGS,strain: 14024-0371.16-18,"dev_stage: adult,tissue_type: whole body",221342340,240,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-07-02T00:00:00Z
QMET01,WGS,,INV,Drosophila persimilis,PRJNA475270,SAMN09383163,WGS,"strain: 14011-0111.01\,24\,50","dev_stage: adult,tissue_type: whole body",195359523,432,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-07-02T00:00:00Z
QPIH01,WGS,,VRT,Xiphophorus hellerii,PRJNA290782,SAMN09545741,WGS,strain: 12219,"dev_stage: adult,tissue_type: muscle",733126988,85,0,No,24,0,726740656,No,CM010375-CM010398,,2018-07-23T00:00:00Z,2018-07-20T00:00:00Z
QIUM01,WGS,,INV,Apis mellifera,PRJNA471592,SAMN09259743,WGS,strain: DH4,"isolation_source: bee hive,tissue_type: whole body",223864990,228,0,No,17,0,220791177,No,CM009931-CM009947,,2018-09-04T00:00:00Z,2018-06-19T00:00:00Z
QWLN01,WGS,,MAM,Sousa chinensis,PRJNA449414,SAMN08903183,WGS,isolate: MY-2018,"dev_stage: adult,tissue_type: skin",2275477722,64905,0,No,0,0,0,No,,,2018-09-10T00:00:00Z,2018-09-10T00:00:00Z
RAZU01,WGS,,ROD,Cricetulus griseus,PRJNA389969,SAMN07140313,WGS,strain: 17A/GY,"isolation_source: Laboratory Animal,tissue_type: liver",2368923191,1831,23916,Yes,1,0,16283,No,CM010855-CM010855,,2018-10-23T00:00:00Z,2018-10-21T00:00:00Z
RBHW01,WGS,,VRT,Electrophorus electricus,PRJNA249073,SAMN02802636,WGS,,tissue_type: main electric organ,550569596,45003,0,No,0,0,0,No,,,2018-11-02T00:00:00Z,2018-10-17T00:00:00Z
RBVU01,WGS,,INV,Sinella curviseta,PRJNA494047,SAMN10147912,WGS,isolate: NJ population,"dev_stage: adults and juveniles,tissue_type: whole body",381458724,599,0,No,0,0,0,No,,,2019-01-28T00:00:00Z,2019-01-28T00:00:00Z
RBWF01,WGS,,INV,Galleria mellonella,PRJNA494147,SAMN10148411,WGS,isolate: Carbio01_MB,"isolation_source: laboratory colony,tissue_type: whole adult",401069706,21799,0,No,0,0,0,No,,,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z
RZJT01,WGS,,MAM,Ornithorhynchus anatinus,PRJNA489114,SAMN08537700,WGS,isolate: Pmale09,tissue_type: liver; muscle,1858552432,305,0,No,27,0,1813359968,No,"CM014200-CM014225,CM016609-CM016609",,2019-05-17T00:00:00Z,2019-01-28T00:00:00Z
RZJU01,WGS,,MAM,Ornithorhynchus anatinus,PRJNA489115,SAMN08537700,WGS,isolate: Pmale09,tissue_type: liver; muscle,1575984168,5850,0,No,0,0,0,No,,,2019-01-28T00:00:00Z,2019-01-28T00:00:00Z
RXPA01,WGS,,MAM,Phyllostomus discolor,PRJNA489141,SAMN09948786,WGS,isolate: MPI-MPIP mPhyDis1,tissue_type: muscle,2117780756,142,0,No,17,0,1820453268,No,"CM014254-CM014269,CM016611-CM016611",,2019-05-17T00:00:00Z,2019-01-28T00:00:00Z
RXPB01,WGS,,MAM,Phyllostomus discolor,PRJNA489142,SAMN09948786,WGS,isolate: MPI-MPIP mPhyDis1,tissue_type: muscle,2050602545,10835,0,No,0,0,0,No,,,2019-01-28T00:00:00Z,2019-01-28T00:00:00Z
RXXE01,WGS,,VRT,Strigops habroptila,PRJNA489135,SAMN09948751,WGS,isolate: Jane,tissue_type: blood in lysis buffer or EtOH,1165639803,100,0,No,27,0,1128516550,No,CM013761-CM013787,,2019-08-01T00:00:00Z,2019-01-10T00:00:00Z
SCPV01,WGS,,VRT,Cuora amboinensis,PRJNA511034,SAMN10722981,WGS,,"dev_stage: adult,tissue_type: blood",2113720706,128042,0,No,4106,0,1955080263,No,ML138681-ML142786,,2019-01-24T00:00:00Z,2019-01-18T00:00:00Z
RJJB01,WGS,,INV,Lepidurus apus lubbocki,PRJNA417576,SAMN07999712,WGS,isolate: Lubb-f4,"isolation_source: Castel Porziano,tissue_type: whole animal",87970075,7908,0,No,0,0,0,No,,,2018-11-13T00:00:00Z,2018-11-13T00:00:00Z
RCWM01,WGS,,INV,Euschistus heros,PRJNA489772,SAMN10147922,WGS,isolate: 2730,"dev_stage: adult,tissue_type: whole body",1325158962,3209,0,No,0,0,0,No,,,2018-10-19T00:00:00Z,2018-10-19T00:00:00Z
RCWS01,WGS,,ROD,Peromyscus polionotus subgriseus,PRJNA494229,SAMN10150432,WGS,isolate: PO,"dev_stage: adult,tissue_type: liver",2328646640,318483,0,No,2754,0,2639511823,No,"CM010903-CM010926,ML116064-ML118793",,2018-11-05T00:00:00Z,2018-10-30T00:00:00Z
RRCB01,WGS,,VRT,Taeniopygia guttata,PRJNA489098,SAMN02981239,WGS,isolate: Black17,,1058012133,135,0,No,40,0,1042914397,No,"CM012081-CM012113,CM016613-CM016613,CM025860-CM025865",,2020-10-02T00:00:00Z,2018-12-20T00:00:00Z
RRCC01,WGS,,VRT,Taeniopygia guttata,PRJNA489099,SAMN02981239,WGS,isolate: Black17,,965644423,5336,0,No,0,0,0,No,,,2018-12-20T00:00:00Z,2018-12-20T00:00:00Z
RHFK01,WGS,,VRT,Takifugu flavidus,PRJNA491395,SAMN10077091,WGS,isolate: HTHZ2018,tissue_type: muscle,366262426,1118,0,No,23,0,351186190,No,"CM011069-CM011090,ML119080-ML119080",,2018-11-06T00:00:00Z,2018-11-05T00:00:00Z
SSBP01,WGS,,PRI,Pan paniscus,PRJNA526933,SAMN11123633,WGS,isolate: Mhudiblu (Carbone #601152),"dev_stage: adult,tissue_type: cell line",3015333734,4975,0,No,156,0,5618806675,No,"CM023027-CM023050,MU047731-MU047862",,2020-08-13T00:00:00Z,2020-05-11T00:00:00Z
SSBP02,WGS,,PRI,Pan paniscus,PRJNA526933,SAMN11123633,WGS,isolate: Mhudiblu (Carbone #601152),"dev_stage: adult,tissue_type: cell line",3071217339,6122,0,No,156,0,5741783574,No,"CM023027-CM023050,MU158259-MU158390",,2021-02-26T00:00:00Z,2020-11-17T00:00:00Z
STFU01,WGS,,VRT,Taeniopygia guttata,PRJNA489186,SAMN09946140,WGS,isolate: Blue55,"dev_stage: adult,tissue_type: Muscle\, blood\, brain",1105175613,541,0,No,0,0,0,No,,,2020-01-13T00:00:00Z,2020-01-13T00:00:00Z
MKHB01,WGS,,INV,Fasciola gigantica,PRJNA339660,SAMN05601579,WGS,isolate: TT-2016,"host: cattle,isolation_source: liver of naturally infected cattle",1273710336,167286,0,No,0,0,0,No,,,2018-01-08T00:00:00Z,2018-01-08T00:00:00Z
MKHB02,WGS,,INV,Fasciola gigantica,PRJNA339660,SAMN05601579,WGS,isolate: TT-2016,"host: cattle,isolation_source: liver of naturally infected cattle",516094894,20190,0,No,0,0,0,No,,,2019-02-05T00:00:00Z,2019-02-05T00:00:00Z
MKQE01,WGS,,VRT,Oreochromis niloticus,PRJNA344471,SAMN05859795,WGS,isolate: F11D_XX,"dev_stage: adult,tissue_type: blood",1009839889,2566,0,No,23,0,907601988,No,CM007481-CM007503,,2016-11-21T00:00:00Z,2016-10-31T00:00:00Z
MPKV01,WGS,,VRT,Oncorhynchus kisutch,PRJNA352719,SAMN05991263,WGS,isolate: 150728-3,"dev_stage: juvenile,tissue_type: muscle",2369758980,22812,0,No,30,0,1991733795,No,CM007718-CM007747,,2017-03-06T00:00:00Z,2017-03-06T00:00:00Z
MPVR01,WGS,,MAM,Equus caballus,PRJNA353919,SAMN06017257,WGS,breed: Lipizzan,"dev_stage: adult,tissue_type: blood",1673173,2794,0,No,0,0,0,No,,,2019-11-29T00:00:00Z,2017-06-05T00:00:00Z
MQNO01,WGS,,INV,Dermatophagoides pteronyssinus,PRJNA353927,SAMN06062376,WGS,strain: airmid,,62112488,7938,0,No,0,0,0,No,,,2016-12-12T00:00:00Z,2016-12-12T00:00:00Z
MNAF01,WGS,,INV,Aedes albopictus,PRJNA345486,SAMN05908721,WGS,isolate: C6/36,"dev_stage: larval cells,isolation_source: larvae,tissue_type: mosquito larvae\, whole",2111325654,2295,0,No,0,0,0,No,,,2016-11-10T00:00:00Z,2016-11-10T00:00:00Z
LNAT01,WGS,,MAM,Ailuropoda melanoleuca,PRJNA299083,SAMN04193337,WGS,isolate: Jingjing,"dev_stage: adult,tissue_type: blood",2428263693,57414,0,No,0,0,0,No,,,2017-02-28T00:00:00Z,2017-02-28T00:00:00Z
LNCC01,WGS,,VRT,Xiphophorus couchianus,PRJNA290781,SAMN03922721,WGS,,isolation_source: 77th inbred generation (sibling line bred),556757376,74316,0,No,25,0,708396389,No,KQ557201-KQ557225,,2015-11-17T00:00:00Z,2015-11-13T00:00:00Z
LJII01,WGS,,PRI,Homo sapiens,PRJNA246220,SAMN02744161,WGS,isolate: CHM1,tissue_type: hydatidiform mole,2996426293,3641,0,No,0,0,0,No,,,2018-09-01T00:00:00Z,2015-09-22T00:00:00Z
LFEI01,WGS,,INV,Lingula anatina,PRJNA286275,SAMN03770811,WGS,isolate: Amm_Jpn,"dev_stage: Adult,isolation_source: Kasari Bay,tissue_type: Gonads",425494968,3830,0,No,0,0,0,No,,,2015-09-21T00:00:00Z,2015-06-24T00:00:00Z
LFJK01,WGS,,INV,Caenorhabditis remanei,PRJNA248909,SAMN02803904,WGS,strain: PX356,isolation_source: soil,118549394,1591,0,No,0,0,0,No,,,2016-05-13T00:00:00Z,2016-05-13T00:00:00Z
LFJK02,WGS,,INV,Caenorhabditis remanei,PRJNA248909,SAMN02803904,WGS,strain: PX356,isolation_source: soil,118549266,1591,25651,Yes,0,0,0,No,,,2018-02-02T00:00:00Z,2018-02-02T00:00:00Z
LFJK03,WGS,,INV,Caenorhabditis remanei,PRJNA248909,SAMN02803904,WGS,strain: PX356,isolation_source: soil,124499812,70,0,No,0,0,0,No,,,2021-06-23T00:00:00Z,2021-06-23T00:00:00Z
LGAM01,WGS,,INV,Bactrocera oleae,PRJNA288990,SAMN03840585,WGS,isolate: Demokritus,"host: Olea europaea,tissue_type: whole insect",471764555,36197,0,No,0,0,0,No,,,2015-08-03T00:00:00Z,2015-07-29T00:00:00Z
LNZE01,WGS,,INV,Caenorhabditis elegans,PRJNA261962,SAMN03078449,WGS,strain: N2,tissue_type: whole organism,107051473,3081,0,No,0,0,0,No,,,2015-12-29T00:00:00Z,2015-12-29T00:00:00Z
LOCP01,WGS,,MAM,Rousettus aegyptiacus,PRJNA303181,SAMN04287759,WGS,isolate: 1219,"dev_stage: older juvenile,tissue_type: liver and spleen",1914733128,2489,0,No,0,0,0,No,,,2015-12-15T00:00:00Z,2015-12-15T00:00:00Z
LIAG01,WGS,,VRT,Rana catesbeiana,PRJNA285814,SAMN03760860,WGS,isolate: Bruno,"dev_stage: adult,tissue_type: liver",5233229631,2082530,0,No,0,0,0,No,,,2017-01-18T00:00:00Z,2017-01-18T00:00:00Z
LIQK01,WGS,,PRI,Homo sapiens,PRJNA203659,SAMN00009513,WGS,isolate: CMT-001,,2807014102,31483,0,Yes,2258,0,2845028881,No,"CM003472-CM003495,KQ441033-KQ443266",,2015-09-17T00:00:00Z,2015-09-16T00:00:00Z
LQIF01,WGS,,INV,Eriocheir sinensis,PRJNA238496,SAMN04364134,WGS,isolate: Lh_M_001,"dev_stage: adult crab,tissue_type: muscle",1549186131,6500,0,No,0,0,0,No,,,2018-07-24T00:00:00Z,2018-07-24T00:00:00Z
LQNS01,WGS,,INV,Parhyale hawaiensis,PRJNA306836,SAMN04252320,WGS,isolate: isofemale 4,"dev_stage: adult,isolation_source: Chicago aquarium,tissue_type: whole organism",4023757376,976695,0,No,0,0,0,No,,,2016-03-11T00:00:00Z,2016-03-11T00:00:00Z
LGKD01,WGS,,INV,Octopus bimaculoides,PRJNA270931,SAMN03271701,WGS,isolate: UCB-OBI-ISO-001,"isolation_source: wild caught off the coast of California,tissue_type: gonad",1984328896,700124,1009,Yes,18424,37861,2282763285,Yes,KQ415657-KQ434080,,2022-05-05T00:00:00Z,2015-07-31T00:00:00Z
LPVO01,WGS,,PRI,Homo sapiens,PRJNA298944,SAMN04169050,WGS,isolate: AK1,tissue_type: blood,2867331817,3117,0,No,95,0,1818052400,No,KV784624-KV784718,,2016-10-06T00:00:00Z,2016-09-30T00:00:00Z
LKPB01,WGS,,PRI,Homo sapiens,PRJNA288807,SAMN03838746,WGS,isolate: NA19240,"dev_stage: adult,tissue_type: blood",2813656769,3603,0,No,143,0,5872142218,No,"CM003683-CM003705,KQ954327-KQ954446",,2016-10-06T00:00:00Z,2016-08-22T00:00:00Z
LKPD01,WGS,,VRT,Danio rerio,PRJNA292113,SAMN03964926,WGS,strain: CG2,"dev_stage: adult,tissue_type: whole fish",1228672559,73493,0,No,0,0,0,No,,,2020-09-15T00:00:00Z,2015-12-29T00:00:00Z
LLXD01,WGS,,VRT,Lates calcarifer,PRJNA294489,SAMN04026617,WGS,isolate: ASB-BC8,"dev_stage: adult,tissue_type: Brain\, Kidney",668464831,3807,0,No,0,0,0,No,,,2016-05-09T00:00:00Z,2016-05-09T00:00:00Z
LBHZ01,WGS,,PRI,Homo sapiens,PRJNA269593,SAMN03255769,WGS,isolate: CHM13,tissue_type: hydatidiform mole,2851367788,2873,0,No,0,0,0,No,,,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z
LBML01,WGS,,VRT,Ictalurus punctatus,PRJNA281269,SAMN03486842,WGS,breed: USDA103,"dev_stage: adult,tissue_type: blood",771876309,34543,0,No,1176,0,847216561,No,"CM004414-CM004442,KV452694-KV453840",,2020-08-31T00:00:00Z,2016-06-09T00:00:00Z
LDKA01,WGS,,INV,Diachasma alloeum,PRJNA284396,SAMN03701895,WGS,isolate: Michigan,"dev_stage: adult,host: Rhagoletis pomonella,isolation_source: pupae,tissue_type: whole insect",364842208,25534,0,No,2176,0,380791342,No,KQ476056-KQ478231,,2015-10-27T00:00:00Z,2015-10-26T00:00:00Z
LDOC01,WGS,,PRI,Homo sapiens,PRJNA269593,SAMN03255769,WGS,isolate: CHM13,tissue_type: hydatidiform mole,3065003163,12091,0,No,1,0,16569,No,CM003309-CM003309,,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z
LDOC02,WGS,,PRI,Homo sapiens,PRJNA269593,SAMN03255769,WGS,isolate: CHM13,tissue_type: hydatidiform mole,2941135618,4961,0,No,0,0,0,No,,,2015-11-17T00:00:00Z,2015-11-17T00:00:00Z
JPSR01,WGS,,VRT,Corvus cornix cornix,PRJNA192205,SAMN02143031,WGS,isolate: S_Up_H32,tissue_type: blood,1022465957,28920,0,No,558,0,1048509469,No,"CM002877-CM002877,KL997524-KL998080",,2014-08-12T00:00:00Z,2014-08-04T00:00:00Z
JPSR02,WGS,,VRT,Corvus cornix cornix,PRJNA192205,SAMN02143031,WGS,isolate: S_Up_H32,tissue_type: blood,1042264234,112,0,No,0,0,0,No,,,2017-03-08T00:00:00Z,2017-03-08T00:00:00Z
JPSR03,WGS,,VRT,Corvus cornix cornix,PRJNA192205,SAMN02143031,WGS,isolate: S_Up_H32,tissue_type: blood,1037242058,46,0,No,29,0,1028128602,No,"CM022185-CM022210,CM022407-CM022409",,2020-04-01T00:00:00Z,2020-03-20T00:00:00Z
JMDY01,WGS,,INV,Frankliniella occidentalis,PRJNA203209,SAMN02303501,WGS,isolate: FOCC.00,"isolation_source: specimen is the product of 10 generations of sibling-sibling breeding of a lab colony raised in Dorith Rotenberg's Lab at Kansas State University,tissue_type: whole organism",263783419,76021,0,No,4151,0,410700254,No,KL023694-KL027844,,2014-06-27T00:00:00Z,2014-06-02T00:00:00Z
JMDY02,WGS,,INV,Frankliniella occidentalis,PRJNA203209,SAMN02303501,WGS,isolate: FOCC.00,"isolation_source: specimen is the product of 10 generations of sibling-sibling breeding of a lab colony raised in Dorith Rotenberg's Lab at Kansas State University,tissue_type: whole organism",263933344,34833,0,No,2941,0,256290423,No,KZ555990-KZ558930,,2019-04-12T00:00:00Z,2017-12-15T00:00:00Z
JMFM01,WGS,,VRT,Manacus vitellinus,PRJNA212872,SAMN02299332,WGS,isolate: BGI_N305,,1116027902,138189,0,No,1392,0,1048116087,No,KK732197-KK733588,,2014-05-16T00:00:00Z,2014-05-13T00:00:00Z
JMFW01,WGS,,VRT,Tinamus guttatus,PRJNA212876,SAMN02316659,WGS,isolate: BGI_N309,,1025149747,142699,0,No,8335,0,973823038,No,KL394383-KL402717,,2014-06-16T00:00:00Z,2014-05-08T00:00:00Z
JMFX01,WGS,,VRT,Charadrius vociferus,PRJNA212867,SAMN02296710,WGS,isolate: BGI_N301,,1186009694,79261,0,No,2187,0,1209809969,No,KL407355-KL409541,,2014-06-13T00:00:00Z,2014-05-09T00:00:00Z
JMPT01,WGS,,INV,Halyomorpha halys,PRJNA168118,SAMN02737379,WGS,isolate: HHAL.00,tissue_type: whole organism,1000800076,132307,0,No,7778,0,1137131203,No,KK920210-KK927987,,2014-06-27T00:00:00Z,2014-05-30T00:00:00Z
JMPT02,WGS,,INV,Halyomorpha halys,PRJNA168118,SAMN02737379,WGS,isolate: HHAL.00,tissue_type: whole organism,996488550,20770,0,No,2463,0,580673139,No,KZ540342-KZ542804,,2017-12-18T00:00:00Z,2017-12-15T00:00:00Z
JPZV01,WGS,,INV,Blattella germanica,PRJNA203136,SAMN02644979,WGS,"breed: German cockroach,strain: American Cyanamid = Orlando Normal",tissue_type: whole body,1710331465,317358,0,No,17601,0,2021139773,No,KN196491-KN214091,,2014-10-02T00:00:00Z,2014-10-02T00:00:00Z
JQCY01,WGS,,INV,Spodoptera frugiperda,PRJNA257248,SAMN02950401,WGS,,tissue_type: Ovarian,332566626,97599,0,No,0,0,0,No,,,2014-09-09T00:00:00Z,2014-09-09T00:00:00Z
JQDR01,WGS,,INV,Hyalella azteca,PRJNA243935,SAMN02978968,WGS,isolate: HAZT.00-mixed,tissue_type: whole organism,596612604,216093,0,No,8257,0,1173736956,No,KN234833-KN243089,,2014-10-06T00:00:00Z,2014-10-06T00:00:00Z
JQDR02,WGS,,INV,Hyalella azteca,PRJNA243935,SAMN02978968,WGS,isolate: HAZT.00-mixed,tissue_type: whole organism,548265702,23426,0,No,2832,0,373931627,No,KV719498-KV722329,,2016-07-20T00:00:00Z,2016-07-19T00:00:00Z
JXMZ01,WGS,,INV,Ixodes ricinus,PRJNA270959,SAMN03271898,WGS,strain: Charles River,"dev_stage: adult,tissue_type: whole tick",391986416,235644,0,No,0,0,0,No,,,2015-11-18T00:00:00Z,2015-04-17T00:00:00Z
JXXN01,WGS,,INV,Fasciola hepatica,PRJNA179522,SAMN02780903,WGS,,"host: sheep,isolation_source: liver of naturally infected animal",1080015447,95034,0,No,23605,14642,1138330036,Yes,KZ428241-KZ451845,,2017-11-15T00:00:00Z,2017-11-09T00:00:00Z
JRPU01,WGS,,VRT,Larimichthys crocea,PRJNA245366,SAMN03092871,WGS,isolate: SSNF,tissue_type: blood,661291640,25555,0,No,6013,25400,678921668,Yes,KQ040804-KQ046816,,2018-11-19T00:00:00Z,2015-04-16T00:00:00Z
JRXG01,WGS,,VRT,Crocodylus porosus,PRJNA163131,SAMN03102602,WGS,isolate: Cpor-Errol,tissue_type: blood,2088185434,112407,0,No,16195,0,2036304190,No,KN277780-KN293974,,2014-10-24T00:00:00Z,2014-10-17T00:00:00Z
JSAF01,WGS,,PRI,Homo sapiens,PRJNA253496,SAMN02743421,WGS,isolate: CHM1,tissue_type: hydatidiform mole,3256039931,40917,0,No,0,0,0,No,,,2014-11-05T00:00:00Z,2014-11-05T00:00:00Z
JYFJ01,WGS,,INV,Catajapyx aquilonaris,PRJNA203301,SAMN02646748,WGS,,"dev_stage: adult,isolation_source: samples collected directly from the wild,tissue_type: Whole organism",300946685,84989,0,No,7497,0,215313740,No,KN898086-KN905582,,2015-02-27T00:00:00Z,2015-02-25T00:00:00Z
JYKP01,WGS,,PRI,Aotus nancymaae,PRJNA251539,SAMN03121886,WGS,isolate: 85725,tissue_type: blood,2534897927,244481,0,No,15385,0,2896492426,No,"KN985990-KN999999,KQ000001-KQ001375",,2015-03-16T00:00:00Z,2015-03-12T00:00:00Z
JSUE01,WGS,,PRI,Macaca mulatta,PRJNA214746,SAMN02981228,WGS,isolate: 17573,,3110387814,397338,0,No,15885,0,5740465043,No,"CM002977-CM002997,KN306032-KN321895",,2014-11-12T00:00:00Z,2014-11-04T00:00:00Z
JSUE02,WGS,,PRI,Macaca mulatta,PRJNA214746,SAMN02981228,WGS,isolate: 17573,,3130925353,348489,0,Yes,15136,0,5746819993,No,"CM002977-CM002997,KQ443267-KQ458381",,2015-09-18T00:00:00Z,2015-06-12T00:00:00Z
JTLQ01,WGS,,VRT,Pantherophis guttatus,PRJNA268069,SAMN03202658,WGS,isolate: motley,tissue_type: tail,1404220341,883920,0,No,0,0,0,No,,,2015-07-21T00:00:00Z,2015-07-21T00:00:00Z
JWIN01,WGS,,MAM,Camelus dromedarius,PRJNA269274,SAMN03252735,WGS,"breed: African,isolate: Drom800","dev_stage: adult,isolation_source: isolated from an animal called Varis,tissue_type: blood",2055063633,35752,0,No,0,0,0,No,,,2014-12-17T00:00:00Z,2014-12-17T00:00:00Z
